wallet,token,roi_percent,realized_sol,cost_basis_sol,avg_buy_price,status,buy_signatures,sell_signatures
286CHN57Km41GsAnDv866WKd6YB6HPSjFgF4rGDJTRLf,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,742.71,126.6351,15.027,1.1279e-06,Sold,3o6GPqiMHhfFLqf3KHcN9DN5HvZLYciHsaNthQEqVnhmRnKwF4AaAQkd8DLrg1ymHWxzdop8K9eL9jrAUhQ8dvWF,"2zDVV7cLxCk7z8DpRxTmVMFCjHvo7tMQmwCr9jT3sApJUxMwgD7T8rVra39cLPEYxxw69qBmiXv6JJCyXQb1eGKN, 4Xmq7auHgBGixmESRruLjE4be1uk72yK215oeUK7owVZwkcf4HiG5ZdfrG39xRqDk85isoS5vcLM1v4k9a6ucgZs, 2Y8TkoRzkb3bHbrwkwJWi7g2ZMKiDoJwmuVAkFENqYnWg4ciitiViHGpY4sP53iXMU1SyLBPeg8Ve7A1Tky9E5vk, 2YZNUZHfBUvTrhC3XBDTUxZB7PTTfunpCcsLrbfjZjHfPEx7zSmb2GbCYFQT8hCbCnvugPRHczR56LiQNNUytP96, 2y577RPtnxNkTnMcqd2HpJV8QzKgXAgXmJg4ki2kEkGWzUpjGEmqRonxnfgBSFEF98eSkb4ShTQYVpfexcMcJXYo, 4PMVeZfHHMKxGjs6SvXm8VworvqX4Zn53noHBr8baT4MRYjPtHgig2WvKYyuMwrscm95ZjtYKZ3Rf1QPu5xe7R5a, QZcMbLtxr2a6Z15GCC5Gr3DbQSo59RhxuP4Co1J31ufyHKodyiLf7aLVUF9FPpu4wHdBeoHKufrLPBRdrL65Rt9, 5KWCFoAsCgt1wmcjFmyryhYnmbss1DypXS2XzNGRTRDyDoAhiCcosWzbZYWjXA3f7T9AgxYF8j9C6Y2eEaALxuM3, c35fv3ZQCCkRKZLNLeCYx6JLsEcRiTb9nQvmLXcD4rq25bcGfijTFxUcwVSJC6gKFDhyoqZ2Fd7LgxNMw4jbFSW, 3925vzZMenppTcfQ3KjVjXCtWeNYkDeF9w2Wo9jdSPYxkHAgLWX3tzj9UjXVGPdunu97mgDpbrr3PFTq32ohbYSm, 4JZ4W6K682X6xzb4UPYWukW16r4vHbfonSPgRm35BcUqwJX2hXeoJ1grUX3SN5tac1s4hYscj91sanRTBVDVwehS, 3sK5DxvDH9A17iJ2zqnVTeUFysKM7PtJayHhUSKQCXzFAPaHgyfdBLamMWJxf3N8bjzjMPD3416Ehz2pRN4uMp5B, 5AMV7p8WtJTfq8kVJuQGA73nCe4eGqqCnernRLxsnko46rBspscGpwKdaD3YsxvXi2NkviENZ7cTL7HByWUErz7M, 4rLkks8iXn6tmnPiVKzjYTntA8AzNzmnMbPPjVtygr53ANEaod34LdLK4GhSxV7pvY4ykoWftQkk3chqJ5nonGiL, 52oA36JPzAZffqCGjaSTzvTBdDTGjy7B2wAnDz67noDahz82Ktknn5dcUjtgGT4BxWfnuP1dggJp6pKWDpjpRT8L, 5vxGKMTQULT4MdCYTzNWSebGkxwRJ78rgYXbVN74TymeaZVCBx6GSaC3vATd9bi4KFq8tGbZYh7Ufx7FSqFVzsh3, k3KycvBuWRQW2j9DVrWwzARMoUne9mbuQYXfmrHkbERoTZscutBhMHCgckRpMAUHyUS4LuJbJ99gQ3n4UeSdvTR, JBiWyoQcR74FWcAwUbViuAGYCd4fKZF8YbdnN8RiLHjQJYNY5gKuCs6APfeccAw9KCA5yuAKVPJ6kjvUrEfYKnt, 3sfoGEBGhxmJby5VP3AgK1J5od8JfBLzsqDJNc6bvya2qh5fx85tdN8qwoBjs4RncnrcBNgRWnJEN465f4mi33xh, 5V9SPB3gbvh92jpWiNu6GWdQivQA6uSJDJ2Bq4eCHV5x5NAgMT4i4spz5m7sQguZqJwngJRqyYw6KXqQDJ8uxLua, 4cmBjvLVgKrk6eeDSx9Cdqtx9FS5rfugLjXfxL7AQ9U5YG8sF5hAxYkGPA4C45q3trjThnqBNEv7eQdDkZGRrPq9, 3CtGJTadnxgKq1FaChPwSRvbAoyDCLqN2LTSciMhx8LVocQXLRpi3mRyftaDFyAbEemmDeigwpGDd5UPtsgx4HeR, Mb2Lo2pphgNKRaCh7RR2qv6yKSiBrjgWwinZTFWJYKGfoRpwUNLPZdenAdjGozdPEmp41a5W6PoP3UXzS8ZRdJy, 59tuLxw6ksieTxMrUDqEMKD1gdW33N4yhfZt9p8Guy2FN26u1qLxQDZH1yCdCX2qjcKmgeSppFfx6V2Lq95111RP, 4eMx2wf52mpZsFe26REk25k4NjkLKMoBxAeqXtCgFZFLpweT7xgU575jFG8Y44bnyMfj6uoxxkvMaRwJsLNgnpvE"
9yYya3F5EJoLnBNKW6z4bZvyQytMXzDcpU5D6yYr4jqL,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,1234.9,134.4518,10.072,1.2565e-06,Sold,2DsHPi1xWxegKBTJvfZcMyo8chQDfGxALk9zeDgJAKMxPbKX4RxDGVtqGKJaK9KwbAFALi92qPmrK66ryoe57EBZ,"38gt6w713NKX6vhyHvZ7oheF7HJ4zhgoqxXAvKLEb9Ume54Ntmff2FFkNCjhN5QM4uNQ1dUPf79uznaAhEmFXX7c, fH4QCwuMWenUMfKeVuVDyFSmHwd9fK5H4uhyuUA19oWL3RX479KuDfnPT8UfThq4Jb46vCm1uJ9XbkNTx7cRhqS, 42pQ3ffoV4x8Y9AbKbXKDqJShPYMaMQ89edDxBs1LqhKj6iBZTtGhb57UmPH8xeNrfyUxepA4NhF8AzY5cEwTWRq, eFd6QAyCQAu8hhKkyJ1aiSukjtEZ77qrekPz2GGsHSuyHE5KpwX19CjoApLcGJrPbgYzMtbq7vLXKnoB3pb3hcb, 2tS65qRdMRnkEFgnEK9HiY733xQQtX5mSJ2Y9XiFxkP1Sxxr55WBKg1cix4LJfUXGQTYjjZzQ1HQ9MwWyxWhEX7E, 4EyDLdaVGJMndSk7d6mJgnxHx2nsPTw9QQibtiH2rh9spYFN1r7985XTpsVmRpY1RzUhKdSEEat5gtbp98pyxzHs"
MoiLMrXayhp9ktEE6h6WYmJij9RzU9LusLtnP1Q1mvz,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,891.69,43.1553,5.022,1.3857e-06,"Partially sold, holding 483770.4251 tokens",5YHGgoZy7sNzrGa92FUk8ubaypvwDVt4kTuAtm9rXvmtJt3YBEviZ4BgouTwxc55QjfXysTWuD7CTEh1MNQFjc9y,"QaVt4E5f5BAv3JHzkDGUfcui268pRR6kriPKXUA6yLkN3jTSaVotVccdsyA9q3N4ktLboM6uwqWJrL6J6JJi2zU, 2DrWesooXnnch4oPcX65D384jPRaQjXzmRSjeEKVhxHyYiuysPNohdhHx3JJZ6hKLtVCsM9qw7HFkUgws6CYGTJS, 21ciJ8yCmTCGpWwhG8s5WbwMxdjCBZyzpg9gxm6jnvRMEaVSoEAk5tBP2YMt3HGUWv3XwWGcvhywjE8irr4Qwwz6, 46s68yaBQVTkgtvMrnDYHuF5dLm6Nku7KVygSzDbAMMsf4AE8KgqCjxnJXbf9LZB6FCxK8XQn3WKFqF3cy26954K, ZYxWKmnczp5SpZ8akUwbVxzKaxmMU8qkQqsvAuvzcquG5L4kWwmQHb65GznT5r8YfaqU8bUDpU6aAsCd8rgn39M, 2K6nGuD2pCCGGFfgJDJs4iZc88hTGdEoTQheHZ8BXwLQMKGrvYqokpZng2xsj2SGYRibkSwnY6rdriM8QjKhuDoG, 5cR6AybHAtzkiU3GD2swBuXt4ncK8NgJjcMG84WZWfHFjynqn5Ffgy9u928EV1yk8Emn7WUKTG483j3gXhRaX1dY"
G5nxEXuFMfV74DSnsrSatqCW32F34XUnBeq3PfDS7w5E,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,826.05,231.9957,25.052,1.6128e-06,Sold,3JMb1RqQCWRPWjiZMiD5BHAs9ZMQ1p3P4RD8KMGCYtiCGP8ou8RXqCJzJEs744ZL9Y8Ypv6oDdbdYHG86ekEjoY,"4jhV71sXHwrjfcbk27Fhw856v9RJp8KFRYnuGBmaqhSAEw6FbtmNpqWTpJn1R5MYMWVKiphv1SpxghxZPPXGCUQY, 5WEXYDDFJMxcrRjSsngZoT3h9LVdrU5BNhWtifggytFdTEhTAkoDNcGARGjQ4TUzta7JF2SPW9RjrV3GhHu1g6fU, 59VsLoMzg8ah5zfMAUQ75sE6e462qNjuVjdcwjxfmJzFUuXxrBNgFd1XZYpsH39q1vza2jzBWaL6Liu5gFNpz7dQ, 2hckft8qTamGzgpPRR7VBdjyWh3fWxScashvNp9ZcHC5ZYzUVwpUJ3e4i8yMQsyZiFpkm4jckPF6XdPcpBYUgRsd, 5wr2w54T4eD5vqDTV1rVgCX65g2AKd5GvuqhYnfPDmK2brXKHKJfH8xzLLGHAoT92ZfwH8HQNFiYNxLvAZd8eQ7y, 4V2efidn7MycxquZkJ4rjvfn1FhhHjZ7DVaX41au4EwDEfRnHFHLt8K38PfPSiuBa4zMp1jT2DK2RMhqTgvqks2j, 2Yng8T3VmjFhbbTX5Z2t7WJHzj8ZadUvWXeYQENxhuGUCTzJQWSgPhA3ViteGw6gFQBBybZuuD8eU6RdWNHbfbeK, 3C8LueeL6qWSHTnCjfVEnyQwd2LH7mv1BrbrLrMjyaNc9WPH1dsW2fBoHDGznBnqsru8tgcPbZPX2vVw8x2PbGwa, 64ZRnkDC7abLEjZhYdkRN6keKxKawJ6xMc28jJny66UAXUsj4gXpvTynQQp4P4KPtK5GRi2wTJXAtqpz2C76YarY, 5UQDAxs9D6XA7uPJ8emwovcKvvEieks3MQFNbAjK2c49sgoxWu21TEQucYKMGETiPgtrDCpvfZmqji3W26QN27t9, 21Bta2GrFEPwhJEAURfhoKBW54HfA6RwK5HU3npZppwGPHtgtA4idZTG63biVFcufKt5RtSUWuF9NEjDJzeCXHGY, 2gLR4PLKiiZ9FA9WahKtmGHMYHGnjCWBiu5BFuTYUqtCFqFeyoNVGkCgBG51ePrrfJTDxbWK6Hkm3rGtSrHWeQLh, 3scReRpBa4w9UA1m2bmuPJUQam9rWvrLk1FhmbwbiZ2D9m4hbU6yvqUGrQh7eZNyjAJDHcfaXwWqQzRdwzheKYQQ, 359Cy3C9RuCFbZqteRt3Ra3skpiZnYgPUzGHrD4TceyNjS3YQYJcmtv7J6GXEPY5LJVh5TumyeLNv8FrGjNbvJzz, v1P2bPbJ9JFAJ54hGcGoRyqoMxoqywrHM3nkGzsWR21YzA7hc3DVmY36o5zBko8A4FBmMqhWd5CGQWRD4YprCpd, FhgYxBfGzUzkZY4w4CB8ADxj2NNkBqh6J1YfPcivagNg3jwUFjDYxeMyawZE3ezMoPwna17abrqcCwKBtGBoGc9, 36EpKaxL4dUVKDbg6iwNSFM8Pb6LeqokJH1Di4tyTKaY4jyXCCo8tyN6YS6ErcmKYKKeyraz3FHTSQDvFEGYdfRG"
3iAjp6ARGcGYBapy5uPDoXWRAJeaTvKHuV1QwWpqaKWX,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,103.7,8.1826,4.017,2.285e-07,Sold,45t6KwTRbGLf6FKqDiPTx4tHrTgRbumdTasqNdwnusfAykMmYcuRUGQDT71V74XtBhBv2N67Jg7syTqL9vasukpv,"tswwH1iPZZ3F3xqh26TdFocWQUA9DbToENv16XmEvEnwcGELRzyXBNHQ4vLUF6JD3mWjpJRRbqzHEr1WjNXavsT, 4RTa1rGo7iJBhQZh5CkuzifE9yXJ6SevcrJwC8n75XEVBQ7ecfv7AAS5hASvjgeQNHC44fkCy1GEXzcoLNcBK5eB, 2cYNG4CLCd2xmScWfRtbunHH5fJ9AMBzRBQS9HTgmaJYpsMHHXivc8Fm3TyMYLG5K4ayQMCn4mXtMQko45WzuNHc, 4MVeyqdYZhqi2oToeeTRzwNkpRsHrcvtrkJ6rRqkHACVCQi1YShizbuzJfHyGvL1kaN3YzKw6jKWzsQxChYzQ6Uj, 3Ri62jzLH9XeEv1kprDsNKSK7R7EqpJdPct2oyHPJTrD9NmyUWYfRvmXB8Hw5rdPx8Ujsfx6itrhxpDaywrL3X6M, 33j3xJ8UJpbjHob8WcYZaSgtmzY9N3ujAUNUSJhyP3ZZFbU1PhLZ6wd8yJeL2eBgTKEFr9JhQLF5USDJTiFxnkC8, 4nqyAHkKcbUyN9BL7iVb8WqFm9sxeKttHNDgb1UiVRSuHqNc9njLLFXmv5CmWTHVyNZ7ei1AjBqdvc8JMx6fegVr, 57MDNhz8VfZtyRRZncXKPxrgrmNfjDyZTygiN1QcqbN8vwST7oHgyXbLRx3rEJ69wtTCamf1CeEXtX44akPMv1GR, 2Qja2N3TV1ZJqCFuNp7zkbGwBM3XbHuxyuPTBdmYag1KUd6K9NGpyjJE7FCc6ZMi7rvoUXhWJowuPaNjtLTbWSFm, 2EcabirJ8yJ55tUZg4nqEJMk6wys8RbeWPXrWAuwcBEuARnAJghgKp4cEYcoBqSSbzZNXAgeGFG4Xxz1KPCfDoJL"
5e6n1fTia1HztzkHFQNTBSqNsykXR8AFhqqHsbJ8yQRw,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,108.74,12.7163,6.0921,2.565e-07,Sold,"Ve4jXrSFnc4i1rJn627hu65UkTfanZZSGDtLvQxPiyGrad39G2zLXbzRLZxhznQ1S5jBtNeCjQHAoFjt7HEwJBb, 3EgDrbwRTYoeqYKgaDPiWcasXSwTvyoJiFaiDkjCyYzHB1ivSmpM1GYccRVYx1Be1iGk4pwumZaPzjmFQCfTT8iS, 22L3fyFLM75GcZ29FMf4KMpbVzQEZoUVcpcdxr5HnAGs9u55MwVxciR46nPPryLBPzSoYZzP6q6sAbHM43uSfiB8","426xhTsjDdxWLU5p3yb42jubLsC8jkSe5i1CykYrEcjtybFdpp37LoEmdHsEbCyas9ZS1M6VUjSTd3SSLXbiLvu1, 5BmcosZHV8XdLEZPGNEthzjDECyxvANeMrm2j7eqDzm8emT4jZ4Nhs2HjSQ7r6KL2V1aSMAZ8r16fLMedGLM8Afu, 5kufrLsbFTvVmG3BnHUNfANeef41iJT3URgfNBMiHbA3JNga74mRcNYrve36y671PwxKc8NkKFpnPZhbyKqArdQ7, 5i945Y5kX4CbSTvprSrPomZNjXBzt7j63VhdFoYMZhCM9rYHa6DLBTAHmq6JiaazPHLLFDvkHtJEVDM1JytLzkoY"
4xxBGBnXqfCyUpsKRix1VaWm15uND2P83ForEzYDngbD,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,99.66,2.4978,6.006,2.677e-07,"Partially sold, holding 17287468.9118 tokens","4exyvL9KkwEAiJzkEbtDDYghFzFAeTyALGJAMKQMaXGKnFiHcn897kSJYReEAk9rNR31o6NArh6YdSqy4C1g9Yy5, 2jjVmHb879KdhRp5W1cogKt88Emm6ndye7EuP6PtFP6986hEtK8whnNTpeWoABeHZg5d3G8BnbMXsgFJaLsXiC8S",vccRHPC6KwbdQdqUc5hBZyJiWAGAG3qgpmhpPcXeBa7KbRdzozjTywFYVXgwEicv9MKHzwduJLfBNyB3VQoWWdA
5owZXjEe27wZTRevqRUETwia3EctJiaYtKhpqmPzWHuj,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,271.53,16.8906,4.8866,2.484e-07,"Partially sold, holding 1370206.7014 tokens",3fiyKXg5Lu2XLu51iZDHMX8MnECLCz2PFPfbSGgM2oYueevxHCEcZbXPeKnzEd14hEDEv2aPwA4dk8U9decdvMer,"3trw8mCxJ3jesp8qyqpoxfXvTPdSzSxdPNu8D5LeAyHWfbsVRu41CXWdPs5AzddTyEyehYaJAL9hbPjSoh82GLCF, 55Hhr7Kq7yran1hqwr1urdMZH2Fk1XDQgjmqdNYqp16YEirnpvpVMwPMmVzGDcyXNSdrzU2oEwpevZBut3SxrYE4, 2Q69GRY3FRgc8NrHnHqp6nyvDjDjaWtc8w3r3ynQQ1RQQ91MA13zGzPvDrfAo1ocBzrRAQ3kxqhqh5n5nfKhy6ND, 4QyybMLouudxWotXsU5RJbSTKtNUQYZRUod3TR52TPxsmoCuiTASZJuwkraJdX2SmxuMFYH5d8zJd9GAHApGypqz, 65ckSSPNnh2cp9kVqNpXNTzwsjPaBUf6pWum4J8jPzQk5B8xb77jh4rzgFin7AY8Kg3HQJhMEqnh9y2GmYzXbX2D, 5C9U5XYftmmvmkzot7ZmmNdmS7BLLcuHoTmazx8dStrbMyWM1aRRPJjSntVvohvdwtgqg9GSQdSRutbNttAVEJcH, yRAKFPiBwJTX9pjTyaGriVDfUWazo1oBDTnji7WUXBBe8hQSHHLyZnZV9ELxSwVuuWYxw4TATxXs2c8mESsD39K, 5KHExRxgjZnFiukL783UAda5iGjMpgonxoEpn5SbjwzBoWMHGuKmLWR5NsTa4UKE82JVSRKWBNHRVQsxw5CXbps9, QcNYyqnM7NvcLd7ek17ZhNrRT45rdwtejfniu9zPpVKaZAJPhUvgKjWKgaqXE3mxzjcn8381oLQXKgUDgDHcznQ, 5tEYCSrzSKhNcEoXHnzpv4YrkhFT3S7bLqJhsm1dAF31h32PhG9v5PQMArkb7z6WMCuJU58WuLeoXaaBtN1PKF1R, 2zCKZtxu9wVn7qRN1ZDFSRqMjzEEaZjiKdPo5KxX3TVBmTuFiewsvmcf45rTmCijC8716aumacLVS4mtKmVPbfGS, 2G1zZZSvgpYBERgm9mptd9zCYqF9a5eUmjXJQ5ZFWyKwbGBJxUDmoAiqD7iTYsd2e77kFfDYS1diAVCXhA3cDXFT, 2LucQQwgWgY1kT16FL5DKQR1LS2kxfHc25g5qey32bqKhuY5XHCat8gwdGHSLUsMWSi6gA3SZ5bG6mspGdFuGdEg"
ARTNaaTdDMpTcXaCmtvh1MoTJyaM6ix42p5GmEZigX1y,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,,0.0,5.2575,2.766e-07,Holding 19008309.5921 tokens,4bZWXqKckm9rBAY42G98xWHANdKcih9guWmW8Sue6ejTgMRPd7sA7TeHF2toXDA6nZsSsAorsoCnQj4R6voHyX82,
3kfgmLS7R9yEmTbez2m4mSeykJoxt6aECcz7AQexAT6F,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,22.3,3.0697,2.51,3.093e-07,Sold,"2WUSGiZxcVTWtzRoqFVeiWCPeRyfVptaq1Fmp7B35ogcAS662ZRwdXPJfJBDWLTNJX9cJ2ZTYeWy7bWxWKtJdMWN, 4YTag8CoQ34G3yEU3UTpFVFebSe7sPLfJPHrneT45ahZsmwAA51B1bdA2KPynEz2hnpeC3UeKbYtpFPnzNBxVYXN","3P2QyWvV4AqPUdPiQGfwo4P8YbVhM1ACxTzoM1MdCXjCdvAEZiEaypGLsk8ynYprSYjGskXDupBNFzqYNcSmx3GU, 5bsZds7QnRLyxmyo8Lu3JYAx2otxiUtDKgkVRaMsBwBvBcXY5gFeMoGyw2kRA29zNZCto8fadCFejVXX8JqC2nmb"
ADSiVsctnN2DuBoiN2rVh8D3YmcfUnSp5TRka8ZnBaz4,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,35.68,6.8343,15.237,5.542e-07,"Partially sold, holding 11189877.7627 tokens","S1frTJgYsxD5RtufnSS5qwJ9yTVBQuKbud6yPTSRb9v6ittBy7iTr4wjnfYMfRyafM5CA3vpJBe9yJ58eMFM42Y, 2eNSFXXyHVkemUPjyTdVUj5SvsgWZKf42uRTyvie5FBohkhsNvV3urNssaWxV8DRPwg6gtvy1NePDy7pKeHehwey","2UU8ZohfRqJwD64Qhdu8zYze1V5RbkxHKTCsp4fTa7mcdGUc1AtTzp8YEXrJU7297e7ye15gMqYBvYsjsE8tXj89, 2atM4rTV241spAi5f41qJ8ThuXiNtKGqcYSw4ZkbwAX1Drg8HfnyA3LPTG6A7xf8grGd6GzVdQTdaFtizreChMnp, 42Cp6f8vMPXQz8DSWeAE9LznNBPFw42z9LSNcmcQXqAyPSgaEDkA3Xd4McgbsaPSiDiw1W546HHc1bigMCn9icnV, T9FMatx7hjUUqhGRFzwbdgHHdwPwVsqrrwb5cpcXZdcJwq2fPCuv1wpoJE6mJcHH9H6dKBZfsUggDXY1MCG3k4u"
8NVkytV1CtoNBXGFtwXwh4KQdbgVcA6hFmym1gMuRHru,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,21.26,3.7737,3.112,3.271e-07,Sold,"3uMkwhXUAo7VhAU7EonWCiQL3qTsSaN5q1r2cnMv52CCXkLGEhcbHfK3vcPUvn3e8MER1R3m9D6FxruP3XfeSCXs, 2sMTuror1YUNyaqDyPWDzbyLLtcifjz3RaFprvJ3tSsfC1joHW6424t6S6poEsP3nURSB5gQSyBwL58KBTP8YhkY",2yYnHPMr7xzVZKopdmK9yX6rziDZFVWFvEMcuZPxQHdsPyG3m4dVZNDYNdsJn6zw5smC1h8h8cnLpWPiJaAVnSnq
HbQ67j2qbcFNM2AnqhuSEsgEZ6Mv7DLrj8jEQydWoKqo,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,99.73,3.95,4.082,3.188e-07,"Partially sold, holding 6401885.2351 tokens","WD75G5czLPw6cdv6fGBnksszHBVSqW9RozmNii9YD3MhpxvijmGdkzBQkfdodjdYsByk3NYsLZCyrA18EeG4Jwd, 67LypkduedTc7sGaUBaEZPcAyBhS9MbUyN6Gbt9u7goyS68JTB5fqcnefmnWEtMfzQ5s42gTkatHPJU9R6m8rPA7",2aLNs4Q5WhYYnnjZvXR6pnB1SRegj5Lpv55VTGQKGNwTz2ofUnsZ4j3reaJa9UoK7af8K2ZgcMtUTXPUAjLASVb6
8rYTzEQuKKPoYdMCHNkkUvz1toiedJ5SebYmjYBjHf51,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,107.05,4.0974,4.082,3.315e-07,"Partially sold, holding 6156261.25 tokens","35y87WkcTShLMdztx8QeqkozKfw2HADK3Q64g1BkeRFtUkm1kkztz5STNZzcaAPvAPYXvvq9PjFUHn7sJm8rUn3W, 2uJMC7pbkZmicjpsTfxrijjPxhLSDeKJn2d67MYyteBoFgG1kep2GMB5yXss4cZcZb8ZZ1kRU4Vw7pNUYJu1RJ89",oxDSKqc5Dq7AKpoqgLsCRowuZmB4F1LVhpmVFLS4QUAoFLUCjnaJ42DyTZZSXRUnPSDWNJxNV3sbzwythXmTh6y
Ec5RJtvmGQRcF2ViMWFe6ipPB8SY2mEUZF6rhjTL6nGF,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,113.56,17.7805,10.214,3.46e-07,"Partially sold, holding 5231088.1577 tokens","4TQTZ2CA4ypuk5v6ffHQ73KP1WQ8D7BD22WztBf9vsmiaLiNCjeS3kmp9kJLrX6EHae8oGAJNwqNq4hyyfP8afuP, DiPoYExChWzeJoF2Cm6eChvs3D5FZpuEckKjFrJquqEAQ8dNDcZZpLp9zajbx8FiEFn8mMLfzCtjJ7SWrVvBGfv","3FfHXhMB7PV5ZEefahYkGGM6VXhr3rzMFbo2kqNEozY84DBR8xZF5xbmHmjLx8HKqR476yQUbJ7VRaZYf2xnekbD, 2uEKgBBTnxyDwgsCRAZxaZ8mmL3GQ1mbrm3r6qBm5jjUaWwVoU4rdKQinX2HLjJv6mQ7g8jMv7iVfNTnGRguqqHF, 5CYD25vKDuscMZGquU6QoHs3KZEscqFLk9UDUSm5JnT3JBRQ6wMCZ3CV2PfvjWevEs1ian4HrkP85XtNkDzXymK3, 4ccAevW5w5fUfdTTzSLgWgtD8g6XqeLkcNnykyCjZaUbjGLJY5X4u43cUHJR9BVBYBNoFMoFqMqMW6LXij7yNc81, 4byMDP96vPdB5CevWJEkHa7qSiSwW2PXppPDVvwa3qAs6iFZo76n6F2hhRLwHt5j5ztPvdJiZDFh6Dz8AbxbMuTt, 4wa2PyQeJSLB9tbvgruWFP63tTYvmvHdZa7Mc2oAZUvkLTJFRs3m6gnceJVtQdxbo5V3ZNfgUkrXnwd63jjcJWng, 5M9poiirjfoiBKXthEC65vRjZg11wCtRU5YUWELbxJ26BDLJw4FtG23kRq9L32xbFWZmTB47b21ujtpXyKJA2BbN"
HQJQwZVotYFnYghcHQYbUhAo211Nx3k6YgFvTCuyQNUN,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,3.75,8.3273,8.0261,4.238e-07,Sold,"5KymPsqeSD4HhLaF7x8UPyGW5oxr3yNEFyRB3S3oH1ZH6UQS3HF9V9UAQPsv7ofjQSTZggAEguqTjA6qxq8unaFE, 5DCRnbJoXcaja36VFXvEiQ89ruzgVevvRrjPZBPrWLtHghnaDWmxUpmSuzTYaLQ9g7Tczw23ygTH4UtZPCccB3iM","5WFa4w6DDQsQcxEg7HjWazjqHabbjdq8zTKfG2LMMZz32AKLDkwjtbjnuMbPkQ3thPKsjV8vrMbhJK2pr4C2dQ9s, 4gJnMrsFdFuxaeqqY7VQ48PiuiFb3KJs6ZMYV3HbNaiKYPq8yki4coQV1s9wy64jx7mHb15QRtjJPT74FpynjTZ4"
7RCMLw96n4m25Gxx1E272pBtjhobPivq4bR4Jgd89Dj5,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,33.64,2.4785,3.0021,4.45e-07,"Partially sold, holding 1923854.362 tokens","4EXFg9z46JCgVAn5QWuKG2DrmtXgY7Y4c6RJnvCU337CrUD13GmKVgfzk11EKs2dYpnCh9LdvjxJQAi513TegD1r, 4GniyoBCRXSryMBwZJLZhFF5DcXfZVvX5pcpmGqp5Bf8thPetHk5zqii3wFS7svtnYjJMzjfznY8WEujQ2Gym6Db","5a1gRo5nS2F1E1MQtWFbCGvPWYtkoFn7JR1dc86CW16LYYFGUauxhWAUdXihX5aRfDhQivTjss5nRYhgaQMXigef, 3cL4B7JyUuEfYMWh7CLQyngakTLzMyRbL4ZCPb2ZmKyQ3WC5zLbcoQpvjhuDoJqMdTfYcej9zTfgj89E61oZjqLe, 2jtKKMLmwWt4eT2WEYoEtEnpH5svJo2UvEAoon1kGyZT2KoXwPw6jpiC82eHzkQfMMV9N7mEPxUwVxwfUXznQmkS, 4PkFPVumrpJAoECnz8vyzpgu99o87duGufDnRqmwkzBm19cKwtVg7ZM2q4Rkdt4my6raVT5nXqLzeNzwm78DGzTm, 45LWAS7wrJXmCQmawnBgagYy2J2xDBfAzYcAGL4mxroqupdUCfNv7CBaAbgq4m3VdzDdzfqKnbWNy8DjuECE3J2q"
